Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,TL1a Spectral Count,TL1b Spectral Count,TL2a Spectral Count,TL2b Spectral Count,TL1a Unique Spectral Count,TL1b Unique Spectral Count,TL2a Unique Spectral Count,TL2b Unique Spectral Count,TL1a Total Spectral Count,TL1b Total Spectral Count,TL2a Total Spectral Count,TL2b Total Spectral Count,TL1a_6dpf_Intensity,TL1b_6dpf_Intensity,TL2a_6dpf_Intensity,TL2b_6dpf_Intensity,TL1a MaxLFQ_6dpf_Intensity,TL1b MaxLFQ_6dpf_Intensity,TL2a MaxLFQ_6dpf_Intensity,TL2b MaxLFQ_6dpf_Intensity,Indistinguishable Proteins
sp|Q6DEH3|KC2D1_DANRE,Q6DEH3,KC2D1_DANRE,camk2d1,491,Danio rerio,2:Experimental evidence at transcript level,Calcium/calmodulin-dependent protein kinase type II delta 1 chain,1,0.999,7,27,14,27,10,8,2,7,6,5,0,3,10,8,2,7,2591421440,2978426370,454283392,2175740930,1020308030,936174460,700256450,832184000,
sp|Q6DEL2|CLPT1_DANRE,Q6DEL2,CLPT1_DANRE,clptm1,631,Danio rerio,2:Experimental evidence at transcript level,Putative lipid scramblase CLPTM1,1,0.9989,5,15,15,15,1,3,5,6,1,3,5,6,1,3,5,6,0,100364464,657027520,730729470,0,151096336,220720480,398551200,
sp|Q6DEN0|UFC1_DANRE,Q6DEN0,UFC1_DANRE,ufc1,166,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin-fold modifier-conjugating enzyme 1,0.3901,0.9738,1,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
sp|Q6DG22|ADA_DANRE,Q6DG22,ADA_DANRE,ada,359,Danio rerio,2:Experimental evidence at transcript level,Adenosine deaminase,1,0.999,5,12,12,12,4,6,1,1,4,6,1,1,4,6,1,1,172923616,457953472,157229552,221879024,141450368,360693760,157229552,221879024,
sp|Q6DG81|PLST_DANRE,Q6DG81,PLST_DANRE,pls3,627,Danio rerio,2:Experimental evidence at transcript level,Plastin-3,1,0.999,37,430,328,430,109,131,93,97,80,99,75,74,109,131,93,97,31974787100,28575057900,23118643200,33648406500,3966330370,3620659710,3038024700,4090334980,
sp|Q6DG85|URIC_DANRE,Q6DG85,URIC_DANRE,uox,298,Danio rerio,1:Experimental evidence at protein level,Uricase,1,0.999,7,21,21,21,7,4,7,3,7,4,7,3,7,4,7,3,970950400,1063623810,994370180,1214743550,466164128,518035712,599237500,933603900,
sp|Q6DGA6|ALLC_DANRE,Q6DGA6,ALLC_DANRE,allc,395,Danio rerio,2:Experimental evidence at transcript level,Allantoicase,0.8983,0.9981,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
sp|Q6DGJ3|TIM13_DANRE,Q6DGJ3,TIM13_DANRE,timm13,95,Danio rerio,3:Protein inferred from homology,Mitochondrial import inner membrane translocase subunit Tim13,0.9953,0.9918,2,7,7,7,3,2,1,1,3,2,1,1,3,2,1,1,2396826370,3344176640,0,1266062850,2341656580,3344176640,0,1266062850,
sp|Q6DGK2|LDHBB_DANRE,Q6DGK2,LDHBB_DANRE,ldhbb,334,Danio rerio,2:Experimental evidence at transcript level,L-lactate dehydrogenase B-B chain,0.9988,0.999,6,3,3,85,1,2,0,0,1,2,0,0,23,22,18,22,0,53106780,0,0,0,0,0,0,
sp|Q6DGS3|KC2D2_DANRE,Q6DGS3,KC2D2_DANRE,camk2d2,554,Danio rerio,2:Experimental evidence at transcript level,Calcium/calmodulin-dependent protein kinase type II delta 2 chain,0.9963,0.9971,4,1,1,14,0,1,0,0,0,1,0,0,4,4,2,4,0,0,0,0,0,0,0,0,
sp|Q6DGY7|CRGNB_DANRE,Q6DGY7,CRGNB_DANRE,crygnb,183,Danio rerio,2:Experimental evidence at transcript level,Gamma-crystallin N-B,1,0.999,7,133,133,133,38,47,26,22,38,47,26,22,38,47,26,22,27700537300,34396586000,18646560800,20676769800,15827976200,18048548900,5432996400,5744194600,
sp|Q6DH69|FAH2A_DANRE,Q6DH69,FAH2A_DANRE,faah2a,532,Danio rerio,2:Experimental evidence at transcript level,Fatty-acid amide hydrolase 2-A,0.9992,0.999,1,6,6,6,1,2,2,1,1,2,2,1,1,2,2,1,113544976,61581384,63611952,90174624,113544976,46806680,48025756,90174624,
sp|Q6DHC1|RB18B_DANRE,Q6DHC1,RB18B_DANRE,rab18b,205,Danio rerio,2:Experimental evidence at transcript level,Ras-related protein Rab-18-B,0.9975,0.9942,3,5,5,5,1,2,1,1,1,2,1,1,1,2,1,1,1550619390,0,1209884290,1284397820,1550619390,0,1209884290,1284397820,
sp|Q6DHE8|RHOAD_DANRE,Q6DHE8,RHOAD_DANRE,rhoad,193,Danio rerio,1:Experimental evidence at protein level,Rho-related GTP-binding protein RhoA-D,1,0.999,4,26,0,26,11,6,5,4,0,0,0,0,11,6,5,4,1996381060,1204261250,1577372290,1018595970,1436135300,962010050,1445449980,1085346050,"sp|Q6NUX8|RHOAA_DANRE, sp|Q7T2E8|RHOAC_DANRE"
sp|Q6DHK1|NNRE_DANRE,Q6DHK1,NNRE_DANRE,naxe,283,Danio rerio,1:Experimental evidence at protein level,NAD(P)H-hydrate epimerase,1,0.9973,2,7,7,7,3,2,1,1,3,2,1,1,3,2,1,1,35730424,0,476256224,0,0,0,0,0,
sp|Q6DHL4|SUMO2_DANRE,Q6DHL4,SUMO2_DANRE,sumo2,96,Danio rerio,3:Protein inferred from homology,Small ubiquitin-related modifier 2,0.8886,0.9984,2,5,4,5,1,2,1,1,1,1,1,1,1,2,1,1,132455248,282198816,107925280,125340664,132455248,192717072,107925280,125340664,
sp|Q6DHQ3|ACY3B_DANRE,Q6DHQ3,ACY3B_DANRE,acy3.2,314,Danio rerio,2:Experimental evidence at transcript level,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) B,1,0.999,5,21,20,21,8,6,3,4,7,6,3,4,8,6,3,4,604835200,534340320,170550576,219387408,203503744,156594112,258386352,160099760,
sp|Q6DI05|SUMO3_DANRE,Q6DI05,SUMO3_DANRE,sumo3,94,Danio rerio,3:Protein inferred from homology,Small ubiquitin-related modifier 3,0.6974,0.9786,2,5,0,6,1,2,1,1,0,0,0,0,1,3,1,1,162247472,235299216,152755376,151560576,162247472,235299216,152755376,151560576,sp|Q6NV25|SMO3L_DANRE
sp|Q6DRC0|SYSC_DANRE,Q6DRC0,SYSC_DANRE,sars1,515,Danio rerio,1:Experimental evidence at protein level,"Serine--tRNA ligase, cytoplasmic",1,0.999,37,272,272,272,64,90,59,59,64,90,59,59,64,90,59,59,12529350700,14808245200,10540715000,15129689100,1040010430,1089409790,864655230,1130324220,
sp|Q6DRC4|EIF3G_DANRE,Q6DRC4,EIF3G_DANRE,eif3g,293,Danio rerio,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 3 subunit G,1,0.9989,2,8,8,8,3,5,0,0,3,5,0,0,3,5,0,0,237662464,365108192,0,0,237662464,297863040,0,0,
sp|Q6DRF3|PSB1_DANRE,Q6DRF3,PSB1_DANRE,psmb1,237,Danio rerio,2:Experimental evidence at transcript level,Proteasome subunit beta type-1,1,0.999,6,14,14,14,3,6,2,3,3,6,2,3,3,6,2,3,2983922690,4627281900,866215490,2504436990,1629819780,2241894660,1100119940,2359166210,
sp|Q6DRH5|NOP10_DANRE,Q6DRH5,NOP10_DANRE,nop10,64,Danio rerio,3:Protein inferred from homology,H/ACA ribonucleoprotein complex subunit 3,0.5264,0.9848,1,2,2,2,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4251745,0,0,0,0,0,
sp|Q6DRI1|EI3EA_DANRE,Q6DRI1,EI3EA_DANRE,eif3ea,446,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit E-A,1,0.999,14,31,12,31,3,4,24,0,1,2,9,0,3,4,24,0,643915710,500096544,4478334500,101022128,766039620,691700740,341818112,63485700,
sp|Q6DRP2|GNL3_DANRE,Q6DRP2,GNL3_DANRE,gnl3,561,Danio rerio,2:Experimental evidence at transcript level,Guanine nucleotide-binding protein-like 3,0.9649,0.9894,1,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,1138769410,0,0,0,0,0,0,
sp|Q6GMI7|ENOPH_DANRE,Q6GMI7,ENOPH_DANRE,enoph1,261,Danio rerio,2:Experimental evidence at transcript level,Enolase-phosphatase E1,0.9944,0.9943,2,3,3,3,1,2,0,0,1,2,0,0,1,2,0,0,91290096,133739920,0,0,91290096,133739920,0,0,
sp|Q6GMK8|GMPAA_DANRE,Q6GMK8,GMPAA_DANRE,gmppaa,422,Danio rerio,2:Experimental evidence at transcript level,Mannose-1-phosphate guanylyltransferase regulatory subunit alpha-A,0.9986,0.999,4,11,1,11,3,3,3,2,1,0,0,0,3,3,3,2,276761440,178766064,253735904,114525216,107353808,99157536,185017152,166040784,
sp|Q6IQ86|BRK1_DANRE,Q6IQ86,BRK1_DANRE,brk1,75,Danio rerio,3:Protein inferred from homology,Probable protein BRICK1,0.2886,0.9594,1,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,589993980,596982780,0,0,589993980,596982780,0,0,
sp|Q6IQ97|RBM41_DANRE,Q6IQ97,RBM41_DANRE,rbm4.1,419,Danio rerio,1:Experimental evidence at protein level,RNA-binding protein 4.1,1,0.999,5,26,26,26,8,9,6,3,8,9,6,3,8,9,6,3,1485703940,1524055300,338515648,357452384,494662784,504356608,326436800,232731056,
sp|Q6IQE0|PU60B_DANRE,Q6IQE0,PU60B_DANRE,puf60b,516,Danio rerio,2:Experimental evidence at transcript level,Poly(U)-binding-splicing factor PUF60-B,1,0.9983,4,10,10,10,3,5,1,1,3,5,1,1,3,5,1,1,178397312,245533168,303734112,334712704,178397312,199821792,303734112,334712704,
sp|Q6IQE5|GET3_DANRE,Q6IQE5,GET3_DANRE,get3,341,Danio rerio,1:Experimental evidence at protein level,ATPase GET3,1,0.9985,4,8,8,8,2,2,3,1,2,2,3,1,2,2,3,1,43686540,44424780,327455872,82224232,43686540,44424780,162221664,94222808,
sp|Q6IQM2|CYC_DANRE,Q6IQM2,CYC_DANRE,cyc,104,Danio rerio,3:Protein inferred from homology,Cytochrome c,1,0.999,7,42,21,42,14,16,8,4,8,10,3,0,14,16,8,4,2567958270,3404344060,1254535940,745697150,920603710,986926850,641093060,505136064,
sp|Q6IQP3|CALUA_DANRE,Q6IQP3,CALUA_DANRE,calua,315,Danio rerio,2:Experimental evidence at transcript level,Calumenin-A,1,0.999,3,16,16,16,4,6,4,2,4,6,4,2,4,6,4,2,410442240,721758590,291625760,299773312,331110048,217585536,234270048,235523904,
sp|Q6IQS6|SAE1_DANRE,Q6IQS6,SAE1_DANRE,sae1,348,Danio rerio,2:Experimental evidence at transcript level,SUMO-activating enzyme subunit 1,1,0.999,7,35,35,35,12,15,5,3,12,15,5,3,12,15,5,3,1716645500,2215089150,277248096,110402408,225377088,369594400,231294592,254412512,
sp|Q6NSN2|AOF_DANRE,Q6NSN2,AOF_DANRE,mao,522,Danio rerio,1:Experimental evidence at protein level,Amine oxidase [flavin-containing],1,0.999,11,51,51,51,18,11,12,10,18,11,12,10,18,11,12,10,2445791490,1466016770,1099117310,1411486210,424814432,269478592,218833552,273809696,
sp|Q6NSN5|PURA1_DANRE,Q6NSN5,PURA1_DANRE,adss1,456,Danio rerio,1:Experimental evidence at protein level,Adenylosuccinate synthetase isozyme 1,1,0.999,24,273,244,273,62,59,104,48,55,52,92,45,62,59,104,48,6303834600,6193275900,10952231900,6940602900,1542424960,1574424960,2135281280,1083778050,
sp|Q6NUV0|RB3GP_DANRE,Q6NUV0,RB3GP_DANRE,rab3gap1,969,Danio rerio,2:Experimental evidence at transcript level,Rab3 GTPase-activating protein catalytic subunit,0.9143,0.9984,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sp|Q6NUW5|AN32E_DANRE,Q6NUW5,AN32E_DANRE,anp32e,250,Danio rerio,1:Experimental evidence at protein level,Acidic leucine-rich nuclear phosphoprotein 32 family member E,1,0.999,6,25,25,25,11,12,0,2,11,12,0,2,11,12,0,2,1910702590,2514520580,0,167810240,703936000,881382910,0,167810240,
sp|Q6NUW9|FGGY_DANRE,Q6NUW9,FGGY_DANRE,fggy,545,Danio rerio,2:Experimental evidence at transcript level,FGGY carbohydrate kinase domain-containing protein,0.9828,0.9922,2,4,4,4,0,1,2,1,0,1,2,1,0,1,2,1,0,47388460,75817704,0,0,47388460,75817704,0,
sp|Q6NV04|HACL2_DANRE,Q6NV04,HACL2_DANRE,ilvbl,621,Danio rerio,2:Experimental evidence at transcript level,2-hydroxyacyl-CoA lyase 2,1,0.999,12,51,51,51,10,19,11,11,10,19,11,11,10,19,11,11,658107900,1245309440,369905696,596262980,282921664,234365296,141834000,228988128,
sp|Q6NV24|PXL2B_DANRE,Q6NV24,PXL2B_DANRE,prxl2b,201,Danio rerio,2:Experimental evidence at transcript level,Prostamide/prostaglandin F synthase,0.999,0.999,2,7,7,7,2,4,0,1,2,4,0,1,2,4,0,1,867734780,1105085180,0,120755400,401933312,564543680,0,354765088,
sp|Q6NV32|PTMAA_DANRE,Q6NV32,PTMAA_DANRE,ptmaa,105,Danio rerio,2:Experimental evidence at transcript level,Prothymosin alpha-A,1,0.999,4,32,32,32,8,6,8,10,8,6,8,10,8,6,8,10,299833248,238048384,520668608,727573950,281565184,163015200,379716448,543078720,
sp|Q6NV34|DECR2_DANRE,Q6NV34,DECR2_DANRE,decr2,300,Danio rerio,2:Experimental evidence at transcript level,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]",1,0.9989,3,4,4,4,2,1,0,1,2,1,0,1,2,1,0,1,289369472,54435928,0,76645744,0,54435928,0,76645744,
sp|Q6NW85|ARI1L_DANRE,Q6NW85,ARI1L_DANRE,arih1l,533,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase arih1l,0.9396,0.9564,2,2,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,232114288,367942368,0,0,0,0,0,
sp|Q6NWC6|CPSF6_DANRE,Q6NWC6,CPSF6_DANRE,cpsf6,545,Danio rerio,2:Experimental evidence at transcript level,Cleavage and polyadenylation specificity factor subunit 6,1,0.999,3,3,3,3,0,2,0,1,0,2,0,1,0,2,0,1,0,38866420,0,0,0,0,0,0,
sp|Q6NWE0|CK054_DANRE,Q6NWE0,CK054_DANRE,zgc:85789,319,Danio rerio,2:Experimental evidence at transcript level,Ester hydrolase C11orf54 homolog,0.9985,0.999,2,12,12,12,6,6,0,0,6,6,0,0,6,6,0,0,149948208,199195008,0,0,92208648,133458816,0,0,
sp|Q6NWF6|K2C8_DANRE,Q6NWF6,K2C8_DANRE,krt8,520,Danio rerio,1:Experimental evidence at protein level,"Keratin, type II cytoskeletal 8",1,0.999,28,244,165,340,63,66,63,52,45,42,42,36,85,88,91,76,26773573600,27088967700,25752999900,21581291500,7935673900,6646209500,7198116900,6238237200,
sp|Q6NWG0|TSN36_DANRE,Q6NWG0,TSN36_DANRE,tspan36,243,Danio rerio,1:Experimental evidence at protein level,Tetraspanin-36,0.669,0.9916,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
sp|Q6NWH2|MRPB_DANRE,Q6NWH2,MRPB_DANRE,marcksl1b,207,Danio rerio,2:Experimental evidence at transcript level,MARCKS-related protein 1-B,1,0.999,8,111,111,111,28,36,24,23,28,36,24,23,28,36,24,23,3981332220,3574843140,3093431550,4526926300,2488990720,2366717700,2457918210,3087208190,
sp|Q6NWJ4|DNJC2_DANRE,Q6NWJ4,DNJC2_DANRE,dnajc2,618,Danio rerio,2:Experimental evidence at transcript level,DnaJ homolog subfamily C member 2,0.9999,0.9989,2,10,10,10,3,4,3,0,3,4,3,0,3,4,3,0,475127744,33727076,14379494,0,64194564,89387120,38110080,0,
sp|Q6NWK2|AP2MA_DANRE,Q6NWK2,AP2MA_DANRE,ap2m1a,436,Danio rerio,2:Experimental evidence at transcript level,AP-2 complex subunit mu-A,1,0.999,5,23,0,23,7,6,6,4,0,0,0,0,7,6,6,4,841975620,1187136770,770811010,879204220,550819900,555681410,508663104,879204220,sp|Q7ZW98|AP2MB_DANRE
sp|Q6NWL1|PD10B_DANRE,Q6NWL1,PD10B_DANRE,pdcd10b,210,Danio rerio,1:Experimental evidence at protein level,Programmed cell death protein 10-B,0.3739,0.972,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,392292288,0,0,0,0,0,0,
sp|Q6NWL4|CNOT9_DANRE,Q6NWL4,CNOT9_DANRE,cnot9,298,Danio rerio,2:Experimental evidence at transcript level,CCR4-NOT transcription complex subunit 9,0.9342,0.9988,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,49718364,0,0,0,0,0,0,0,
sp|Q6NWX7|NTM1A_DANRE,Q6NWX7,NTM1A_DANRE,ntmt1,223,Danio rerio,2:Experimental evidence at transcript level,N-terminal Xaa-Pro-Lys N-methyltransferase 1,1,0.999,1,16,16,16,2,4,6,4,2,4,6,4,2,4,6,4,87082112,108967128,162159072,129125920,87082112,85919816,131097904,129125920,
sp|Q6NX08|WDR12_DANRE,Q6NX08,WDR12_DANRE,wdr12,422,Danio rerio,2:Experimental evidence at transcript level,Ribosome biogenesis protein wdr12,1,0.999,5,11,11,11,4,3,1,3,4,3,1,3,4,3,1,3,931635200,653588990,156661552,979940290,339570208,182815808,204848464,279594112,
sp|Q6NX89|IF5A1_DANRE,Q6NX89,IF5A1_DANRE,eif5a,155,Danio rerio,1:Experimental evidence at protein level,Eukaryotic translation initiation factor 5A-1,1,0.999,8,82,82,82,24,23,19,16,24,23,19,16,24,23,19,16,7796513300,8169087000,7617665000,6904975900,2492691460,2138165630,3616385280,3456782340,
sp|Q6NXA4|ILF3_DANRE,Q6NXA4,ILF3_DANRE,ilf3,833,Danio rerio,1:Experimental evidence at protein level,Interleukin enhancer-binding factor 3 homolog,1,0.999,21,89,89,89,25,33,15,16,25,33,15,16,25,33,15,16,5480639500,5766075900,5682479100,5443038700,577608700,553496380,529189472,565032450,
sp|Q6NY34|AS1BB_DANRE,Q6NY34,AS1BB_DANRE,asf1bb,197,Danio rerio,2:Experimental evidence at transcript level,Histone chaperone asf1b-B,0.9898,0.9969,1,3,3,3,1,1,1,0,1,1,1,0,1,1,1,0,14804338,0,6168947.5,0,14804338,0,6168947.5,0,
sp|Q6NY64|2ABD_DANRE,Q6NY64,2ABD_DANRE,ppp2r2d,447,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform,1,0.999,3,62,62,62,14,22,16,10,14,22,16,10,14,22,16,10,704745340,654430020,690698500,442035552,244006304,211952896,224152416,140344048,
sp|Q6NY74|RFA1_DANRE,Q6NY74,RFA1_DANRE,rpa1,601,Danio rerio,1:Experimental evidence at protein level,Replication protein A 70 kDa DNA-binding subunit,1,0.999,8,30,30,30,9,10,7,4,9,10,7,4,9,10,7,4,2208252670,1638261890,1223036800,1746196740,981401340,645240320,614048190,713527300,
sp|Q6NYE2|RCC2_DANRE,Q6NYE2,RCC2_DANRE,rcc2,495,Danio rerio,2:Experimental evidence at transcript level,Protein RCC2 homolog,1,0.999,12,68,68,68,19,19,18,12,19,19,18,12,19,19,18,12,3135931390,2964532990,4423128100,2782903040,900244670,822765310,763034110,894042620,
sp|Q6NYG8|DPYD_DANRE,Q6NYG8,DPYD_DANRE,dpyd,1022,Danio rerio,2:Experimental evidence at transcript level,Dihydropyrimidine dehydrogenase [NADP(+)],1,0.999,12,51,51,51,10,14,14,13,10,14,14,13,10,14,14,13,1369782020,1537908220,2335601920,2252144900,351912896,314007136,492207808,456710016,
sp|Q6NYL5|ALAT2_DANRE,Q6NYL5,ALAT2_DANRE,gpt2l,549,Danio rerio,2:Experimental evidence at transcript level,Alanine aminotransferase 2-like,1,0.999,13,94,94,94,29,26,20,19,29,26,20,19,29,26,20,19,6467632600,5330033200,4163226370,5768324100,766829500,655279230,518951232,630110080,
sp|Q6NYS8|OST48_DANRE,Q6NYS8,OST48_DANRE,ddost,441,Danio rerio,2:Experimental evidence at transcript level,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,1,0.999,20,299,299,299,78,91,74,56,78,91,74,56,78,91,74,56,18528796700,15521756200,13894507500,18147381200,3037195520,2464209920,2191037440,2927067900,
sp|Q6NYX8|PITH1_DANRE,Q6NYX8,PITH1_DANRE,pithd1,210,Danio rerio,2:Experimental evidence at transcript level,PITH domain-containing protein 1,0.9714,0.982,2,5,5,5,1,2,1,1,1,2,1,1,1,2,1,1,126690040,132985688,117381312,157936704,126690040,108747936,117381312,157936704,
sp|Q6NZ06|ILF2_DANRE,Q6NZ06,ILF2_DANRE,ilf2,387,Danio rerio,2:Experimental evidence at transcript level,Interleukin enhancer-binding factor 2 homolog,1,0.999,12,88,88,88,24,37,19,8,24,37,19,8,24,37,19,8,6024136700,8103466000,1764118270,1691129600,1845599360,2183710460,775040450,875725500,
sp|Q6NZ07|NCLN_DANRE,Q6NZ07,NCLN_DANRE,ncln,572,Danio rerio,2:Experimental evidence at transcript level,BOS complex subunit ncln,1,0.9987,4,10,10,10,4,3,1,2,4,3,1,2,4,3,1,2,1727933180,1299696900,510958688,1821729920,921283580,689874820,783500800,828730620,
sp|Q6NZ09|ADRM1_DANRE,Q6NZ09,ADRM1_DANRE,adrm1b,410,Danio rerio,1:Experimental evidence at protein level,Proteasomal ubiquitin receptor ADRM1,1,0.999,2,9,9,9,1,3,3,2,1,3,3,2,1,3,3,2,381574528,303117088,619330180,134141832,381574528,303117088,510886752,134141832,
sp|Q6NZS4|RTCB_DANRE,Q6NZS4,RTCB_DANRE,rtcb,505,Danio rerio,2:Experimental evidence at transcript level,RNA-splicing ligase RtcB homolog,1,0.999,9,39,39,39,12,15,6,6,12,15,6,6,12,15,6,6,2254240510,1710510210,720759870,904705340,482800576,385014688,326305344,341887936,
sp|Q6NZT6|I2B2A_DANRE,Q6NZT6,I2B2A_DANRE,irf2bp2a,491,Danio rerio,2:Experimental evidence at transcript level,Interferon regulatory factor 2-binding protein 2-A,0.9322,0.9988,1,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,18705092,8741552,0,0,18705092,8741552,0,0,sp|Q7T2G1|I2B2B_DANRE
sp|Q6P0C7|SCAM5_DANRE,Q6P0C7,SCAM5_DANRE,scamp5,230,Danio rerio,2:Experimental evidence at transcript level,Secretory carrier-associated membrane protein 5,0.9174,0.9985,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,241355616,0,0,0,0,
sp|Q6P0D9|CIAO1_DANRE,Q6P0D9,CIAO1_DANRE,ciao1,330,Danio rerio,2:Experimental evidence at transcript level,Probable cytosolic iron-sulfur protein assembly protein ciao1,0.9996,0.999,2,6,6,6,3,2,0,1,3,2,0,1,3,2,0,1,346168256,259649088,0,36876176,127502328,97548896,0,695543360,
sp|Q6P0G6|MYL1_DANRE,Q6P0G6,MYL1_DANRE,myl1,190,Danio rerio,2:Experimental evidence at transcript level,"Myosin, light chain 1, alkali; skeletal, fast",1,0.999,8,66,66,66,24,20,12,10,24,20,12,10,24,20,12,10,4034360060,3954605310,997042050,178813568,868169790,950341570,342154432,336118976,
sp|Q6P0V6|RL8_DANRE,Q6P0V6,RL8_DANRE,rpl8,257,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein uL2,1,0.999,9,72,72,72,19,24,14,15,19,24,14,15,19,24,14,15,12218002400,17514706900,17752922100,13640945700,5902295000,8775918600,8820310000,7415144400,
sp|Q6P268|PDCL3_DANRE,Q6P268,PDCL3_DANRE,pdcl3,239,Danio rerio,2:Experimental evidence at transcript level,Phosducin-like protein 3,1,0.999,3,4,4,4,1,3,0,0,1,3,0,0,1,3,0,0,90620952,0,0,0,0,0,0,0,
sp|Q6P2T0|TM38A_DANRE,Q6P2T0,TM38A_DANRE,tmem38a,295,Danio rerio,2:Experimental evidence at transcript level,Trimeric intracellular cation channel type A,0.9994,0.9957,2,9,9,9,1,4,2,2,1,4,2,2,1,4,2,2,201202912,1285435900,772036860,1231023230,295303776,739748670,730861570,1165368700,
sp|Q6P2U9|CSN3_DANRE,Q6P2U9,CSN3_DANRE,cops3,423,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 3,0.7965,0.9956,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,55396232,0,0,0,0,
sp|Q6P3H4|PNCB_DANRE,Q6P3H4,PNCB_DANRE,naprt,546,Danio rerio,2:Experimental evidence at transcript level,Nicotinate phosphoribosyltransferase,1,0.999,2,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,125195480,0,0,0,0,0,0,0,
sp|Q6P3H7|RBBP4_DANRE,Q6P3H7,RBBP4_DANRE,rbbp4,424,Danio rerio,2:Experimental evidence at transcript level,Histone-binding protein RBBP4,1,0.999,16,201,65,201,50,56,52,43,19,16,16,14,50,56,52,43,10267885600,9478978600,7650304500,9074568200,1217568000,1106543100,857411070,1161093890,
sp|Q6P3J5|EF2_DANRE,Q6P3J5,EF2_DANRE,eef2b,858,Danio rerio,1:Experimental evidence at protein level,Elongation factor 2b,1,0.999,72,2164,2164,2164,561,604,530,469,561,604,530,469,561,604,530,469,139846386000,128423641000,126620803000,128707322000,8604460000,7839655400,7960144900,8953754600,
sp|Q6P3L0|MVP_DANRE,Q6P3L0,MVP_DANRE,mvp,863,Danio rerio,2:Experimental evidence at transcript level,Major vault protein,1,0.999,45,333,333,333,84,88,85,76,84,88,85,76,84,88,85,76,13380077600,14489576400,16292313100,15356944400,905571260,908243070,966763390,1016255040,
sp|Q6P3L6|DH12A_DANRE,Q6P3L6,DH12A_DANRE,hsd17b12a,319,Danio rerio,2:Experimental evidence at transcript level,Very-long-chain 3-oxoacyl-CoA reductase-A,1,0.999,5,43,42,43,12,14,10,7,12,13,10,7,12,14,10,7,2758574340,1050392960,589205180,635809220,793025470,1075996800,827110980,892532480,
sp|Q6P5L3|RL19_DANRE,Q6P5L3,RL19_DANRE,rpl19,196,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL19,1,0.999,4,52,52,52,14,15,11,12,14,15,11,12,14,15,11,12,5548038700,6699124200,5365744100,6790933500,2556871680,2793714180,3016824830,2857426430,
sp|Q6P5L8|HSDL2_DANRE,Q6P5L8,HSDL2_DANRE,hsdl2,415,Danio rerio,2:Experimental evidence at transcript level,Hydroxysteroid dehydrogenase-like protein 2,1,0.999,5,14,14,14,3,6,4,1,3,6,4,1,3,6,4,1,302516416,593537220,436899200,271176000,302516416,338372544,325899616,271176000,
sp|Q6P5M2|SKI8_DANRE,Q6P5M2,SKI8_DANRE,skic8,305,Danio rerio,2:Experimental evidence at transcript level,Superkiller complex protein 8,1,0.999,3,22,22,22,5,5,6,6,5,5,6,6,5,5,6,6,935076990,118066392,942705220,1665891330,446036992,1384089730,360858432,706119170,
sp|Q6P698|PLSL_DANRE,Q6P698,PLSL_DANRE,lcp1,624,Danio rerio,1:Experimental evidence at protein level,Plastin-2,1,0.999,23,69,69,171,21,22,12,14,21,22,12,14,50,54,30,37,3234806270,2500125700,1882443260,2769793540,668550460,485778496,432580064,549771460,
