Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Set_1_1 Spectral Count,Set_1_2 Spectral Count,Set_1_3 Spectral Count,Set_2_1 Spectral Count,Set_2_2 Spectral Count,Set_2_3 Spectral Count,Set_1_1 Unique Spectral Count,Set_1_2 Unique Spectral Count,Set_1_3 Unique Spectral Count,Set_2_1 Unique Spectral Count,Set_2_2 Unique Spectral Count,Set_2_3 Unique Spectral Count,Set_1_1 Total Spectral Count,Set_1_2 Total Spectral Count,Set_1_3 Total Spectral Count,Set_2_1 Total Spectral Count,Set_2_2 Total Spectral Count,Set_2_3 Total Spectral Count,Set_1_1_7-10dpf_Intensity,Set_1_2_7-10dpf_Intensity,Set_1_3_7-10dpf_Intensity,Set_2_1_7-10dpf_Intensity,Set_2_2_7-10dpf_Intensity,Set_2_3_7-10dpf_Intensity,Set_1_1 MaxLFQ_7-10dpf_Intensity,Set_1_2 MaxLFQ_7-10dpf_Intensity,Set_1_3 MaxLFQ_7-10dpf_Intensity,Set_2_1 MaxLFQ_7-10dpf_Intensity,Set_2_2 MaxLFQ_7-10dpf_Intensity,Set_2_3 MaxLFQ_7-10dpf_Intensity,Indistinguishable Proteins
sp|Q7T347|UFSP2_DANRE,Q7T347,UFSP2_DANRE,ufsp2,401,Danio rerio,2:Experimental evidence at transcript level,Ufm1-specific protease 2,0.9998,0.9989,2,7,7,7,2,3,1,0,0,1,2,3,1,0,0,1,2,3,1,0,0,1,9973027,11366679,9745980,0,0,434720.34,4035421.2,4840229,4483532.5,0,0,4728488,
sp|Q7T356|143BB_DANRE,Q7T356,143BB_DANRE,ywhabb,242,Danio rerio,2:Experimental evidence at transcript level,14-3-3 protein beta/alpha-B,1,0.999,17,90,87,536,10,12,11,18,22,17,10,12,11,18,19,17,82,83,84,96,99,92,37532384,35669968,61351328,92846384,103704152,97667624,18757014,17260728,16810670,22533714,26013712,24064542,
sp|Q7T385|VTC1A_DANRE,Q7T385,VTC1A_DANRE,atp6v1c1a,383,Danio rerio,2:Experimental evidence at transcript level,V-type proton ATPase subunit C 1-A,1,0.9984,7,32,31,32,2,3,5,7,6,9,2,3,4,7,6,9,2,3,5,7,6,9,11779323,11325868,11382914,11003961,10884198,12194184,3715360,4067005.8,3084103.8,7047303,6383619,7178359,
sp|Q7T392|T179B_DANRE,Q7T392,T179B_DANRE,tmem179b,219,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 179B,0.9675,0.9986,1,17,17,17,3,3,1,4,3,3,3,3,1,4,3,3,3,3,1,4,3,3,4638023,4758713.5,3900470,6022980.5,3372679.8,3267196.5,4638023,4758713.5,3900470,6022980.5,3372679.8,3267196.5,
sp|Q7T394|LIS1A_DANRE,Q7T394,LIS1A_DANRE,pafah1b1a,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog A,1,0.999,17,355,237,355,59,58,61,58,56,63,38,42,42,37,38,40,59,58,61,58,56,63,90890664,89761864,93015240,90093184,100178968,102236264,17457506,17051680,16967468,16794978,16882806,16134404,
sp|Q7T3A4|RAB13_DANRE,Q7T3A4,RAB13_DANRE,rab13,200,Danio rerio,1:Experimental evidence at protein level,Ras-related protein Rab-13,0.997,0.997,2,36,36,36,5,7,6,6,6,6,5,7,6,6,6,6,5,7,6,6,6,6,49491472,66552616,59856688,57862272,70061264,76205832,21581150,35493624,28152342,76608832,92760120,100895448,
sp|Q7T3B0|EIF3M_DANRE,Q7T3B0,EIF3M_DANRE,eif3m,375,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit M,1,0.999,7,65,65,65,9,4,12,11,16,13,9,4,12,11,16,13,9,4,12,11,16,13,17422834,15078700,18483712,23217322,20350074,23591018,5847006.5,4825245,5566696,6007874.5,5688559.5,6673518,
sp|Q7T3C6|CPSF5_DANRE,Q7T3C6,CPSF5_DANRE,nudt21,228,Danio rerio,2:Experimental evidence at transcript level,Cleavage and polyadenylation specificity factor subunit 5,1,0.999,10,190,190,190,34,30,35,31,33,27,34,30,35,31,33,27,34,30,35,31,33,27,78059480,69855232,70131744,68241120,68429056,66388724,17754736,17067644,16684465,17502906,18231254,17303438,
sp|Q7T3C7|RT4I1_DANRE,Q7T3C7,RT4I1_DANRE,rtn4ip1,387,Danio rerio,2:Experimental evidence at transcript level,"Reticulon-4-interacting protein 1 homolog, mitochondrial",1,0.999,2,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1222851.6,0,1009678.44,1513729.8,1479064,0,1222851.6,0,1009678.44,1513729.8,1479064,
sp|Q7T3E4|DBR1_DANRE,Q7T3E4,DBR1_DANRE,dbr1,568,Danio rerio,1:Experimental evidence at protein level,Lariat debranching enzyme,0.9961,0.9796,3,10,10,10,0,5,3,1,0,1,0,5,3,1,0,1,0,5,3,1,0,1,0,2443480.8,2330423.2,0,360466.4,388718.56,0,1155499.5,612308,0,854706.7,921695.75,
sp|Q7T3E5|KAT3_DANRE,Q7T3E5,KAT3_DANRE,kyat3,450,Danio rerio,2:Experimental evidence at transcript level,Kynurenine--oxoglutarate transaminase 3,1,0.9989,8,87,87,87,13,9,12,15,19,19,13,9,12,15,19,19,13,9,12,15,19,19,19389772,17917844,25508882,28236032,22332054,27109850,9442107,9167856,9553464,11183978,10088448,9933285,
sp|Q7T3F7|CHRD1_DANRE,Q7T3F7,CHRD1_DANRE,chordc1,341,Danio rerio,2:Experimental evidence at transcript level,Cysteine and histidine-rich domain-containing protein 1,1,0.999,3,37,37,37,7,9,9,3,3,6,7,9,9,3,3,6,7,9,9,3,3,6,4524393.5,5359556,4916651.5,3239884.5,2934353,2996628.8,2115899.2,2379806,2259908.5,2161640.8,1966581.9,2165887.2,
sp|Q7T3H1|DCTN2_DANRE,Q7T3H1,DCTN2_DANRE,dctn2,405,Danio rerio,2:Experimental evidence at transcript level,Dynactin subunit 2,1,0.9987,5,23,23,23,0,0,0,10,8,5,0,0,0,10,8,5,0,0,0,10,8,5,0,0,0,14061635,15237963,12981385,0,0,0,6552785,5360668,6500609,
sp|Q7T3H9|HYI_DANRE,Q7T3H9,HYI_DANRE,hyi,276,Danio rerio,2:Experimental evidence at transcript level,Putative hydroxypyruvate isomerase,1,0.9983,10,101,101,101,17,13,16,19,20,16,17,13,16,19,20,16,17,13,16,19,20,16,33460386,35155668,32053682,33896320,36141616,33776268,8575944,9009309,7851119.5,9131768,10035021,9457914,
sp|Q7T3P8|FEM1C_DANRE,Q7T3P8,FEM1C_DANRE,fem1c,618,Danio rerio,2:Experimental evidence at transcript level,Protein fem-1 homolog C,0.7168,0.9799,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7ZT42|SND1_DANRE,Q7ZT42,SND1_DANRE,snd1,897,Danio rerio,2:Experimental evidence at transcript level,Staphylococcal nuclease domain-containing protein 1,1,0.999,45,1065,1065,1065,201,190,185,158,163,168,201,190,185,158,163,168,201,190,185,158,163,168,643279230,607151870,620469700,513725472,513247520,498327072,40495240,40627376,40787112,32834826,33051448,31913828,
sp|Q7ZTS4|K1C18_DANRE,Q7ZTS4,K1C18_DANRE,krt18,431,Danio rerio,1:Experimental evidence at protein level,"Keratin, type I cytoskeletal 18",1,0.999,33,988,971,1037,161,177,152,165,172,161,159,175,151,161,168,157,168,186,161,171,182,169,1272275970,1277098750,1272653060,1220845820,1227242240,1181577340,451397952,463361600,456836096,399180352,398520768,385938016,
sp|Q7ZTY4|RBBP7_DANRE,Q7ZTY4,RBBP7_DANRE,rbbp7,426,Danio rerio,2:Experimental evidence at transcript level,Histone-binding protein RBBP7,1,0.999,15,252,252,579,44,49,47,36,38,38,44,49,47,36,38,38,109,114,102,86,83,85,119218352,116500792,109246712,107318688,111018288,104641592,33603968,32417088,34083392,30052600,30346758,29557612,
sp|Q7ZU13|SPNS1_DANRE,Q7ZU13,SPNS1_DANRE,spns1,506,Danio rerio,2:Experimental evidence at transcript level,Protein spinster homolog 1,0.9089,0.9958,1,7,7,7,1,2,4,0,0,0,1,2,4,0,0,0,1,2,4,0,0,0,1441161.2,1742707.8,1939072.4,0,685269.94,305964.1,1441161.2,1742707.8,1939072.4,0,685269.94,305964.1,
sp|Q7ZU29|NUP93_DANRE,Q7ZU29,NUP93_DANRE,dye,820,Danio rerio,2:Experimental evidence at transcript level,Nuclear pore complex protein Nup93,1,0.999,20,230,230,230,29,22,27,44,51,57,29,22,27,44,51,57,29,22,27,44,51,57,36445304,36353712,43011460,108640928,114985656,103659120,9603498,10141392,10384698,17035932,16847118,17561878,
sp|Q7ZU42|OLA1_DANRE,Q7ZU42,OLA1_DANRE,ola1,396,Danio rerio,2:Experimental evidence at transcript level,Obg-like ATPase 1,1,0.999,26,662,662,662,120,116,113,109,105,99,120,116,113,109,105,99,120,116,113,109,105,99,375274624,392655040,397210496,377580352,364515360,361613888,50740084,52151000,52685976,50443312,49112412,50373476,
sp|Q7ZU90|CHD1L_DANRE,Q7ZU90,CHD1L_DANRE,chd1l,1026,Danio rerio,2:Experimental evidence at transcript level,Chromodomain-helicase-DNA-binding protein 1-like,1,0.988,3,47,47,47,7,6,6,10,9,9,7,6,6,10,9,9,7,6,6,10,9,9,5471846,5110054.5,4797923,5057026,4640527,4218635.5,4879309,5110054.5,2272605,3420907.5,3212747.5,2940303.5,
sp|Q7ZU92|PARN_DANRE,Q7ZU92,PARN_DANRE,parn,660,Danio rerio,1:Experimental evidence at protein level,Poly(A)-specific ribonuclease PARN,1,0.999,7,103,103,103,17,18,21,14,16,17,17,18,21,14,16,17,17,18,21,14,16,17,19566704,21817814,25921206,18434098,18517516,17984540,7337532,7454829,6599577.5,6561564,6853235.5,6506324,
sp|Q7ZU99|TERA_DANRE,Q7ZU99,TERA_DANRE,vcp,806,Danio rerio,1:Experimental evidence at protein level,Transitional endoplasmic reticulum ATPase,1,0.999,56,2643,2643,2643,476,451,463,421,418,414,476,451,463,421,418,414,476,451,463,421,418,414,3041807870,2967575810,3162125820,3023487740,2969138940,3079139070,156070768,153723488,158686816,147295344,142283072,144612896,
sp|Q7ZUC2|CAB45_DANRE,Q7ZUC2,CAB45_DANRE,sdf4,356,Danio rerio,2:Experimental evidence at transcript level,45 kDa calcium-binding protein,0.878,0.9889,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7ZUC7|PGES2_DANRE,Q7ZUC7,PGES2_DANRE,ptges2,377,Danio rerio,2:Experimental evidence at transcript level,Prostaglandin E synthase 2,1,0.9989,6,45,45,45,5,3,4,10,12,11,5,3,4,10,12,11,5,3,4,10,12,11,15398629,14609969,18022692,23881886,22581406,25233050,6212177,5955641,6599868,7993568.5,7642370.5,8708102,
sp|Q7ZUG0|RUXE_DANRE,Q7ZUG0,RUXE_DANRE,snrpe,92,Danio rerio,3:Protein inferred from homology,Small nuclear ribonucleoprotein E,0.9916,0.993,1,20,20,20,3,1,1,6,5,4,3,1,1,6,5,4,3,1,1,6,5,4,7361718,7248734,7368784,4481944,3912457,3904788.2,3259158.8,3332918,3981536,5871608,5125547,5115500.5,
sp|Q7ZUG5|RS21_DANRE,Q7ZUG5,RS21_DANRE,rps21,81,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein eS21,0.9937,0.9978,1,7,7,7,0,0,0,3,2,2,0,0,0,3,2,2,0,0,0,3,2,2,0,0,1525236.1,4542613.5,4504752.5,3966950.2,0,0,1525236.1,4542613.5,4504752.5,3966950.2,
sp|Q7ZUH1|RTRAF_DANRE,Q7ZUH1,RTRAF_DANRE,rtraf,242,Danio rerio,2:Experimental evidence at transcript level,"RNA transcription, translation and transport factor protein",1,0.9981,4,32,32,32,3,4,3,8,7,7,3,4,3,8,7,7,3,4,3,8,7,7,4797303,4307169,4540908,6652758.5,6882976,7664137.5,2402304.5,1998993.9,2442472,3642949,4159835.8,4015271.5,
sp|Q7ZUH5|RM14_DANRE,Q7ZUH5,RM14_DANRE,mrpl14,141,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein uL14m,0.9995,0.999,2,23,23,23,7,5,7,1,2,1,7,5,7,1,2,1,7,5,7,1,2,1,942221.25,710810,672105.06,606711.6,282103.88,525609.9,942221.25,710810,672105.06,606711.6,282103.88,525609.9,
sp|Q7ZUL9|MGRN1_DANRE,Q7ZUL9,MGRN1_DANRE,mgrn1,529,Danio rerio,2:Experimental evidence at transcript level,Probable E3 ubiquitin-protein ligase MGRN1,0.9948,0.9986,2,24,24,24,6,7,6,2,2,1,6,7,6,2,2,1,6,7,6,2,2,1,3098941.5,2926111.8,3284305.5,1485025.2,1983358.4,2083503,2677502.8,2804587,2704885.5,1485025.2,1814177.8,1698675.2,
sp|Q7ZUN8|YKT6_DANRE,Q7ZUN8,YKT6_DANRE,ykt6,198,Danio rerio,2:Experimental evidence at transcript level,Synaptobrevin homolog YKT6,0.9985,0.999,2,30,30,30,4,6,5,4,8,3,4,6,5,4,8,3,4,6,5,4,8,3,1736928.9,1651426.4,1735052.4,2893827.5,3211187.5,2932160.8,1757740.4,1671213.4,1028191.75,1697587.8,1838363.4,1630101.5,
sp|Q7ZUP0|AN32A_DANRE,Q7ZUP0,AN32A_DANRE,anp32a,254,Danio rerio,2:Experimental evidence at transcript level,Acidic leucine-rich nuclear phosphoprotein 32 family member A,1,0.999,15,502,502,502,83,73,81,90,90,85,83,73,81,90,90,85,83,73,81,90,90,85,339111872,346391360,339414464,345162080,348632160,348020128,74682752,74354472,75853832,79233648,79376480,80120072,
sp|Q7ZUQ3|STK3_DANRE,Q7ZUQ3,STK3_DANRE,stk3,492,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase 3,1,0.9966,3,12,12,12,3,1,0,3,3,2,3,1,0,3,3,2,3,1,0,3,3,2,3406987,3348993.5,2713574.5,5037603,4480206,4334178,2107810.2,2056706.1,1579643.2,3255779.2,3044435,2970580.2,
sp|Q7ZUS1|VRK1_DANRE,Q7ZUS1,VRK1_DANRE,vrk1,425,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase VRK1,0.9974,0.997,2,2,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,362649.2,437570.78,0,294867.8,669974.6,537863,362649.2,437570.78,0,294867.8,669974.6,537863,
sp|Q7ZUS4|ST2S2_DANRE,Q7ZUS4,ST2S2_DANRE,sult1st2,301,Danio rerio,1:Experimental evidence at protein level,Cytosolic sulfotransferase 2,1,0.9974,6,6,0,91,0,0,0,1,2,3,0,0,0,0,0,0,5,4,7,24,25,26,0,0,0,4026535.5,4464009,4190169.8,0,0,0,2131832,2354548,2215678,
sp|Q7ZUV1|PKHF2_DANRE,Q7ZUV1,PKHF2_DANRE,plekhf2,247,Danio rerio,2:Experimental evidence at transcript level,Pleckstrin homology domain-containing family F member 2,0.9105,0.9921,1,10,10,10,1,1,2,3,1,2,1,1,2,3,1,2,1,1,2,3,1,2,998752.75,1018319.4,0,1516670.8,1372129.2,1360111,998752.75,1018319.4,0,1516670.8,1372129.2,1360111,
sp|Q7ZUV2|KTNB1_DANRE,Q7ZUV2,KTNB1_DANRE,katnb1,694,Danio rerio,2:Experimental evidence at transcript level,Katanin p80 WD40 repeat-containing subunit B1,0.9993,0.9875,2,5,5,5,1,3,0,1,0,0,1,3,0,1,0,0,1,3,0,1,0,0,0,2495860.5,0,0,0,0,0,0,0,0,0,0,
sp|Q7ZUW2|HYOU1_DANRE,Q7ZUW2,HYOU1_DANRE,hyou1,980,Danio rerio,2:Experimental evidence at transcript level,Hypoxia up-regulated protein 1,1,0.999,32,452,452,452,86,80,76,76,62,72,86,80,76,76,62,72,86,80,76,76,62,72,270213056,260596336,257694560,247981616,239654464,236727248,25487872,23864580,24019372,22879352,22542488,22868126,
sp|Q7ZUW6|WIPI3_DANRE,Q7ZUW6,WIPI3_DANRE,wdr45b,344,Danio rerio,2:Experimental evidence at transcript level,WD repeat domain phosphoinositide-interacting protein 3,0.9743,0.9986,1,4,4,4,3,1,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,4641815,3953802,4618331,2401115.8,1645793.6,1455358.6,4641815,3953802,4618331,2401115.8,1645793.6,1455358.6,
sp|Q7ZUY3|H2AX_DANRE,Q7ZUY3,H2AX_DANRE,h2ax,142,Danio rerio,2:Experimental evidence at transcript level,Histone H2AX,1,0.999,5,161,125,161,25,26,26,28,29,27,19,20,20,22,23,21,25,26,26,28,29,27,1084563330,1066756290,1091593730,934828800,924219330,965720700,451898400,431617632,437836288,416619424,409302656,496285568,
sp|Q7ZV03|VP26B_DANRE,Q7ZV03,VP26B_DANRE,vps26b,331,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein sorting-associated protein 26B,1,0.9989,8,60,39,60,8,9,9,6,13,15,3,5,4,5,10,12,8,9,9,6,13,15,15050123,15932774,15527315,14838918,16730748,15112478,6550747,5625230.5,5770676.5,6865747,7804061,7172188.5,
sp|Q7ZV22|MTAP_DANRE,Q7ZV22,MTAP_DANRE,mtap,280,Danio rerio,2:Experimental evidence at transcript level,S-methyl-5'-thioadenosine phosphorylase,1,0.999,12,232,232,232,35,43,38,40,40,36,35,43,38,40,40,36,35,43,38,40,40,36,154388736,153010912,160009744,148918640,145943648,152644832,29645958,27953210,28217830,26555120,26549188,28387030,
sp|Q7ZV34|MCTS1_DANRE,Q7ZV34,MCTS1_DANRE,mcts1,181,Danio rerio,2:Experimental evidence at transcript level,Malignant T-cell-amplified sequence 1,1,0.999,3,46,46,46,8,8,7,9,8,6,8,8,7,9,8,6,8,8,7,9,8,6,12373182,11406397,11982482,13126897,13072017,12799206,8764945,7668804.5,8723469,8123424.5,7796376,7957399.5,
sp|Q7ZV43|TOLIP_DANRE,Q7ZV43,TOLIP_DANRE,tollip,276,Danio rerio,2:Experimental evidence at transcript level,Toll-interacting protein,1,0.999,6,50,50,50,1,0,1,17,15,16,1,0,1,17,15,16,1,0,1,17,15,16,2646583.5,437778.47,1598564.5,39192332,32684224,30480734,4518022,345171.66,2728933.2,9553351,7963841.5,7582298.5,
sp|Q7ZV50|MAGT1_DANRE,Q7ZV50,MAGT1_DANRE,magt1,328,Danio rerio,1:Experimental evidence at protein level,Magnesium transporter protein 1,1,0.9963,5,67,67,67,14,18,13,10,5,7,14,18,13,10,5,7,14,18,13,10,5,7,38751684,13910349,38110032,38541888,39535552,41787048,20715476,22233666,24244786,19326226,19004344,22298786,
sp|Q7ZV55|EIF3I_DANRE,Q7ZV55,EIF3I_DANRE,eif3i,325,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit I,1,0.999,14,356,356,356,56,66,60,52,62,60,56,66,60,52,62,60,56,66,60,52,62,60,168677184,176015488,180637760,151101344,153200336,173816224,35512788,34208476,33912920,32120886,32667104,32457080,
sp|Q7ZV68|VPS29_DANRE,Q7ZV68,VPS29_DANRE,vps29,182,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein sorting-associated protein 29,1,0.9981,8,73,73,73,8,11,9,18,14,13,8,11,9,18,14,13,8,11,9,18,14,13,49164344,51128196,47126324,34836392,36923552,36633928,24262728,24931966,23749114,18672460,20453306,23536174,
sp|Q7ZV82|RL27_DANRE,Q7ZV82,RL27_DANRE,rpl27,136,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL27,1,0.999,6,185,185,185,31,29,37,31,27,30,31,29,37,31,27,30,31,29,37,31,27,30,383065824,430971264,358856704,374729856,367286816,347827424,102422400,103268016,99375840,98691944,97350776,91453080,
sp|Q7ZV96|RL10_DANRE,Q7ZV96,RL10_DANRE,rpl10,215,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein uL16,1,0.999,11,488,488,488,88,80,79,76,83,82,88,80,79,76,83,82,88,80,79,76,83,82,542263490,531808096,552394690,428371072,439811520,438463744,79244480,78910368,81626192,65699184,65828172,65669556,
sp|Q7ZVA0|SMU1_DANRE,Q7ZVA0,SMU1_DANRE,smu1,513,Danio rerio,2:Experimental evidence at transcript level,WD40 repeat-containing protein SMU1,1,0.999,16,332,332,332,60,61,47,56,59,49,60,61,47,56,59,49,60,61,47,56,59,49,77599272,75159072,78600208,92399600,90005936,89642896,9071395,8663659,9159560,9617042,9383757,9540770,
sp|Q7ZVA6|IF4A3_DANRE,Q7ZVA6,IF4A3_DANRE,eif4a3,406,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic initiation factor 4A-III,1,0.999,18,348,348,348,62,56,53,61,58,58,62,56,53,61,58,58,62,56,53,61,58,58,125131880,126614792,132375072,204594000,208402320,215103792,44279680,41711332,41242700,58060332,55763088,54899344,
sp|Q7ZVB2|A9A1A_DANRE,Q7ZVB2,A9A1A_DANRE,aldh9a1a,508,Danio rerio,2:Experimental evidence at transcript level,4-trimethylaminobutyraldehyde dehydrogenase A,1,0.999,31,1241,1206,1241,248,229,225,187,176,176,242,223,219,181,170,171,248,229,225,187,176,176,1289622140,1334603650,1265733120,993797250,981747780,966916420,137637952,137192000,135677760,105212448,104496376,102622448,
sp|Q7ZVE0|GAR1_DANRE,Q7ZVE0,GAR1_DANRE,gar1,226,Danio rerio,2:Experimental evidence at transcript level,H/ACA ribonucleoprotein complex subunit 1,0.9672,0.9945,2,44,44,44,7,10,6,8,6,7,7,10,6,8,6,7,7,10,6,8,6,7,5101652,5215661.5,5180859,8437670,8649119,8090335,3453681.8,3598180,3522517.2,5751328.5,5867625,5711110,
sp|Q7ZVE6|PLGT2_DANRE,Q7ZVE6,PLGT2_DANRE,poglut2,500,Danio rerio,2:Experimental evidence at transcript level,Protein O-glucosyltransferase 2,1,0.9939,4,20,20,20,1,4,6,3,0,6,1,4,6,3,0,6,1,4,6,3,0,6,4175208.5,4097213.2,4457981,24559704,27652536,18517766,6648815,7203180.5,7125506.5,6672519,5044793,5306820,
sp|Q7ZVF3|SDHA_DANRE,Q7ZVF3,SDHA_DANRE,sdha,661,Danio rerio,2:Experimental evidence at transcript level,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",1,0.999,24,874,874,874,164,157,161,131,130,131,164,157,161,131,130,131,164,157,161,131,130,131,605634500,624742020,635684220,542529730,518971488,513631264,73520704,74201736,75063032,64038696,59471924,59611756,
sp|Q7ZVF9|ACTB2_DANRE,Q7ZVF9,ACTB2_DANRE,actbb,375,Danio rerio,1:Experimental evidence at protein level,"Actin, cytoplasmic 2",1,0.999,25,5045,116,5045,824,834,813,831,884,859,17,21,17,19,23,19,824,834,813,831,884,859,26735253500,30160836600,26674640900,39165727000,33369831400,39586492000,4720508400,4769009200,4877132800,6034967000,6078267400,6110261800,
sp|Q7ZVI7|ACTB1_DANRE,Q7ZVI7,ACTB1_DANRE,actba,375,Danio rerio,1:Experimental evidence at protein level,"Actin, cytoplasmic 1",1,0.999,24,107,107,5036,21,17,19,15,17,18,21,17,19,15,17,18,828,830,815,827,878,858,139211232,154485792,144416048,204609872,198840128,223428992,115839152,131349560,122592744,164219248,160707328,173222112,
sp|Q7ZVK3|SIR2_DANRE,Q7ZVK3,SIR2_DANRE,sirt2,379,Danio rerio,1:Experimental evidence at protein level,NAD-dependent protein deacetylase sirtuin-2,1,0.999,8,114,114,114,11,14,11,22,27,29,11,14,11,22,27,29,11,14,11,22,27,29,34736252,48778108,44654696,45937700,49602248,45353760,8455247,9687010,9111245,9875637,10682779,9989764,
sp|Q7ZVK4|VPS36_DANRE,Q7ZVK4,VPS36_DANRE,vps36,382,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein-sorting-associated protein 36,0.9701,0.9975,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1300981.9,0,0,0,0,0,0,0,0,
sp|Q7ZVN5|SRP54_DANRE,Q7ZVN5,SRP54_DANRE,srp54,504,Danio rerio,2:Experimental evidence at transcript level,Signal recognition particle subunit SRP54,1,0.9989,5,28,28,28,4,2,2,9,5,6,4,2,2,9,5,6,4,2,2,9,5,6,3243575,3373717.2,2861468.5,11345317,9445280,9338663,2347351.8,2197131.8,2043102,6249767.5,5577588,5150366,
sp|Q7ZVR1|WDR75_DANRE,Q7ZVR1,WDR75_DANRE,wdr75,832,Danio rerio,2:Experimental evidence at transcript level,WD repeat-containing protein 75,1,0.999,7,29,29,29,5,7,9,3,3,2,5,7,9,3,3,2,5,7,9,3,3,2,6274399,8978910,8997520,3624599.2,3210452.8,3590951.5,2354315.2,2292604.5,2229239.2,1704404.2,1500704.8,1540589.4,
sp|Q7ZVR6|MYNN_DANRE,Q7ZVR6,MYNN_DANRE,mynn,810,Danio rerio,2:Experimental evidence at transcript level,Myoneurin,0.9638,0.9759,2,2,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,186813.48,128765.984,0,0,0,0,186813.48,128765.984,
sp|Q7ZVT5|ROGDI_DANRE,Q7ZVT5,ROGDI_DANRE,rogdi,284,Danio rerio,2:Experimental evidence at transcript level,Protein rogdi homolog,1,0.9942,5,14,14,14,0,0,2,7,4,1,0,0,2,7,4,1,0,0,2,7,4,1,1426542.6,2037127.9,3797925.5,12877842,12062840,12258017,1918236.1,2267468.5,2060835.1,2995814.2,3136521.5,2823627.5,
sp|Q7ZVX6|UBA3_DANRE,Q7ZVX6,UBA3_DANRE,uba3,462,Danio rerio,2:Experimental evidence at transcript level,NEDD8-activating enzyme E1 catalytic subunit,1,0.999,12,165,165,165,31,32,23,30,26,23,31,32,23,30,26,23,31,32,23,30,26,23,41721564,41145872,41332144,37133104,37797604,37810868,7253713.5,7328471,7010065.5,7285451,7551222.5,7549656.5,
sp|Q7ZVY5|CISY_DANRE,Q7ZVY5,CISY_DANRE,cs,468,Danio rerio,2:Experimental evidence at transcript level,"Citrate synthase, mitochondrial",1,0.999,19,696,696,696,109,113,102,123,125,124,109,113,102,123,125,124,109,113,102,123,125,124,1013273410,1015504640,1042850050,1059689730,1101585660,1125956740,122432208,119601584,121388984,129570840,130975256,130658096,
sp|Q7ZVZ6|PREP_DANRE,Q7ZVZ6,PREP_DANRE,pitrm1,1023,Danio rerio,2:Experimental evidence at transcript level,"Presequence protease, mitochondrial",1,0.999,27,437,437,437,84,81,74,66,62,70,84,81,74,66,62,70,84,81,74,66,62,70,146499312,148952192,159828352,120900024,117239216,115339112,13458470,13590943,14293001,11047982,10739260,10804100,
sp|Q7ZW00|AGK_DANRE,Q7ZW00,AGK_DANRE,agk,422,Danio rerio,2:Experimental evidence at transcript level,"Acylglycerol kinase, mitochondrial",1,0.9942,5,17,17,17,7,2,3,1,2,2,7,2,3,1,2,2,7,2,3,1,2,2,10010804,8808250,9524781,4213618,5157164,4810619,3045289.8,2639114.2,2802099.2,2480863.5,3105040.5,2895199.5,
sp|Q7ZW33|UTP15_DANRE,Q7ZW33,UTP15_DANRE,utp15,517,Danio rerio,2:Experimental evidence at transcript level,U3 small nucleolar RNA-associated protein 15 homolog,0.8543,0.991,1,4,4,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1712866.2,1400966.6,2051625.8,831739.56,868927.1,1140186.1,1712866.2,1400966.6,2051625.8,831739.56,868927.1,1140186.1,
sp|Q7ZW34|CNTN5_DANRE,Q7ZW34,CNTN5_DANRE,cntn5,1056,Danio rerio,2:Experimental evidence at transcript level,Contactin-5,0.9998,0.999,2,11,11,11,4,3,3,0,0,1,4,3,3,0,0,1,4,3,3,0,0,1,977318.9,982670.9,832737.56,0,0,0,693032.9,665772.4,585339.9,0,0,0,
