Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,24hpf_FT1_1 Spectral Count,24hpf_FT1_2 Spectral Count,24hpf_FT1_3 Spectral Count,24hpf_pH11_1 Spectral Count,24hpf_pH11_2 Spectral Count,24hpf_pH11_3 Spectral Count,24hpf_pH2_1 Spectral Count,24hpf_pH2_2 Spectral Count,24hpf_pH2_3 Spectral Count,24hpf_pH5_1 Spectral Count,24hpf_pH5_2 Spectral Count,24hpf_pH5_3 Spectral Count,24hpf_pH8_1 Spectral Count,24hpf_pH8_2 Spectral Count,24hpf_pH8_3 Spectral Count,24hpf_FT1_1 Unique Spectral Count,24hpf_FT1_2 Unique Spectral Count,24hpf_FT1_3 Unique Spectral Count,24hpf_pH11_1 Unique Spectral Count,24hpf_pH11_2 Unique Spectral Count,24hpf_pH11_3 Unique Spectral Count,24hpf_pH2_1 Unique Spectral Count,24hpf_pH2_2 Unique Spectral Count,24hpf_pH2_3 Unique Spectral Count,24hpf_pH5_1 Unique Spectral Count,24hpf_pH5_2 Unique Spectral Count,24hpf_pH5_3 Unique Spectral Count,24hpf_pH8_1 Unique Spectral Count,24hpf_pH8_2 Unique Spectral Count,24hpf_pH8_3 Unique Spectral Count,24hpf_FT1_1 Total Spectral Count,24hpf_FT1_2 Total Spectral Count,24hpf_FT1_3 Total Spectral Count,24hpf_pH11_1 Total Spectral Count,24hpf_pH11_2 Total Spectral Count,24hpf_pH11_3 Total Spectral Count,24hpf_pH2_1 Total Spectral Count,24hpf_pH2_2 Total Spectral Count,24hpf_pH2_3 Total Spectral Count,24hpf_pH5_1 Total Spectral Count,24hpf_pH5_2 Total Spectral Count,24hpf_pH5_3 Total Spectral Count,24hpf_pH8_1 Total Spectral Count,24hpf_pH8_2 Total Spectral Count,24hpf_pH8_3 Total Spectral Count,24hpf_FT1_1 Intensity,24hpf_FT1_2 Intensity,24hpf_FT1_3 Intensity,24hpf_pH11_1 Intensity,24hpf_pH11_2 Intensity,24hpf_pH11_3 Intensity,24hpf_pH2_1 Intensity,24hpf_pH2_2 Intensity,24hpf_pH2_3 Intensity,24hpf_pH5_1 Intensity,24hpf_pH5_2 Intensity,24hpf_pH5_3 Intensity,24hpf_pH8_1 Intensity,24hpf_pH8_2 Intensity,24hpf_pH8_3 Intensity,24hpf_FT1_1 MaxLFQ Intensity,24hpf_FT1_2 MaxLFQ Intensity,24hpf_FT1_3 MaxLFQ Intensity,24hpf_pH11_1 MaxLFQ Intensity,24hpf_pH11_2 MaxLFQ Intensity,24hpf_pH11_3 MaxLFQ Intensity,24hpf_pH2_1 MaxLFQ Intensity,24hpf_pH2_2 MaxLFQ Intensity,24hpf_pH2_3 MaxLFQ Intensity,24hpf_pH5_1 MaxLFQ Intensity,24hpf_pH5_2 MaxLFQ Intensity,24hpf_pH5_3 MaxLFQ Intensity,24hpf_pH8_1 MaxLFQ Intensity,24hpf_pH8_2 MaxLFQ Intensity,24hpf_pH8_3 MaxLFQ Intensity,Indistinguishable Proteins
sp|Q7T292|MFRN2_DANRE,Q7T292,MFRN2_DANRE,slc25a28,376,Danio rerio,2:Experimental evidence at transcript level,Mitoferrin-2,1,0.9989,3,8,8,8,1,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1939214.6,0,159151.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7T293|SDE2_DANRE,Q7T293,SDE2_DANRE,sde2,467,Danio rerio,2:Experimental evidence at transcript level,Splicing regulator SDE2,1,0.999,9,53,53,53,8,3,6,6,5,5,3,2,2,3,3,2,2,1,2,8,3,6,6,5,5,3,2,2,3,3,2,2,1,2,8,3,6,6,5,5,3,2,2,3,3,2,2,1,2,8984278,2541875.8,9842425,33065226,17637194,21874628,19804062,36213720,56546092,43587504,11759462,13710859,29305944,30651352,30359664,6030673,2480973.5,13695944,21106210,14733014,18581698,13166265,24075840,37480708,23550688,11975508,12683858,29844356,31214482,30917436,
sp|Q7T297|ARB2A_DANRE,Q7T297,ARB2A_DANRE,arb2a,415,Danio rerio,2:Experimental evidence at transcript level,Cotranscriptional regulator ARB2A homolog,1,0.999,8,30,30,30,0,0,0,6,1,2,2,2,1,3,1,2,5,2,3,0,0,0,6,1,2,2,2,1,3,1,2,5,2,3,0,0,0,6,1,2,2,2,1,3,1,2,5,2,3,0,0,0,45668880,5778946.5,7399267.5,8906833,21139388,18134798,0,9673202,9790713,33476544,27918620,23305288,0,0,0,11450245,5705198.5,3725192.2,7259633.5,17229942,14781010,0,21287540,6909479.5,17425456,11581617,7125366,
sp|Q7T2A3|DDA1_DANRE,Q7T2A3,DDA1_DANRE,dda1,104,Danio rerio,3:Protein inferred from homology,DET1- and DDB1-associated protein 1,1,0.999,3,20,20,20,0,2,2,0,1,1,0,1,0,1,2,2,3,3,2,0,2,2,0,1,1,0,1,0,1,2,2,3,3,2,0,2,2,0,1,1,0,1,0,1,2,2,3,3,2,0,1497907.6,793736.3,0,15693377,300135.56,0,4975792,0,45625328,42654728,21091936,6078676.5,11800486,10249056,0,402648.72,164216.03,0,14099794,269658.3,0,4470525.5,0,40992308,31570394,14462677,21234614,41222584,35802984,
sp|Q7T2A5|EIF3L_DANRE,Q7T2A5,EIF3L_DANRE,eif3l,576,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit L,1,0.999,24,323,323,323,15,12,14,31,29,21,21,29,26,22,22,19,26,18,18,15,12,14,31,29,21,21,29,26,22,22,19,26,18,18,15,12,14,31,29,21,21,29,26,22,22,19,26,18,18,207863968,120677208,78467696,719952830,267008144,161385440,2939874050,5077126700,5267153400,1531838460,822201150,802498750,1502211710,547385660,407120512,158726608,132759184,91203936,205567712,85725856,34839328,103429600,155481792,209965520,284250816,154417440,121417832,214172832,155273424,107839424,
sp|Q7T2B9|MTPN_DANRE,Q7T2B9,MTPN_DANRE,mtpn,118,Danio rerio,3:Protein inferred from homology,Myotrophin,1,0.999,3,51,51,51,2,0,0,5,4,3,5,8,7,4,2,2,4,3,2,2,0,0,5,4,3,5,8,7,4,2,2,4,3,2,2,0,0,5,4,3,5,8,7,4,2,2,4,3,2,1192109.4,0,0,120744424,6576822,8316097.5,710418620,1145103360,1270574460,40213416,60875472,26431160,216723296,98378736,57312840,959666.7,0,0,88604352,5941340.5,2458521,125415568,404929344,483211936,91616056,48700680,60216688,142174624,65072564,43051672,
sp|Q7T2C4|S26A5_DANRE,Q7T2C4,S26A5_DANRE,slc26a5,739,Danio rerio,2:Experimental evidence at transcript level,Prestin,0.9757,0.9984,2,4,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,539407.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7T2D1|RD10B_DANRE,Q7T2D1,RD10B_DANRE,rdh10b,336,Danio rerio,2:Experimental evidence at transcript level,Retinol dehydrogenase 10-B,1,0.9986,3,7,7,10,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,1,1,1,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1997811.2,0,18368612,0,7854365.5,7125060,204871.16,0,0,0,0,0,0,0,0,1997811.2,0,18368612,0,7854365.5,7125060,204871.16,0,
sp|Q7T2D4|ERGI2_DANRE,Q7T2D4,ERGI2_DANRE,ergic2,376,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum-Golgi intermediate compartment protein 2,1,0.999,8,38,38,38,0,0,1,2,2,2,6,8,8,2,2,2,1,1,1,0,0,1,2,2,2,6,8,8,2,2,2,1,1,1,0,0,1,2,2,2,6,8,8,2,2,2,1,1,1,0,0,588165.9,8854258,9262257,7607321,124847968,105062768,133126976,27952068,39814896,21729466,12566539,0,0,0,0,1187688.4,6215167,4824484,5105244,82478912,75669856,73994664,79886208,25530212,12355249,9665176,0,0,
sp|Q7T2E3|KC1DA_DANRE,Q7T2E3,KC1DA_DANRE,csnk1da,403,Danio rerio,2:Experimental evidence at transcript level,Casein kinase I isoform delta-A,1,0.999,12,53,7,53,5,2,8,4,3,2,2,3,3,3,4,3,2,5,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,4,3,2,2,3,3,3,4,3,2,5,4,37803224,8940211,15292309,45265084,13784085,8074343,87884128,210101728,272634656,273217728,50623204,1811151,99616288,72295552,75949648,6625238,4471793.5,2816068,34471816,5902529.5,5199811.5,80135512,142527680,137918656,164555440,27975582,16355816,106735480,55088824,63316844,
sp|Q7T2G1|I2B2B_DANRE,Q7T2G1,I2B2B_DANRE,irf2bp2b,501,Danio rerio,2:Experimental evidence at transcript level,Interferon regulatory factor 2-binding protein 2-B,1,0.999,8,21,21,35,2,3,4,1,3,3,0,0,0,0,0,1,2,1,1,2,3,4,1,3,3,0,0,0,0,0,1,2,1,1,7,4,6,3,4,6,0,0,0,0,0,1,2,1,1,5201320,6985845.5,7360440,573033.06,3763515.5,4269545.5,0,0,0,0,0,1825971.5,1859060.1,10386321,9266501,16835386,12597400,13353807,838430.06,600589.4,625350.94,0,0,0,0,0,1825971.5,1859060.1,10386321,9266501,
sp|Q7T2P6|TIM23_DANRE,Q7T2P6,TIM23_DANRE,timm23,208,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial import inner membrane translocase subunit Tim23,1,0.999,3,15,15,15,0,0,0,1,0,0,5,3,3,0,0,1,0,1,1,0,0,0,1,0,0,5,3,3,0,0,1,0,1,1,0,0,0,1,0,0,5,3,3,0,0,1,0,1,1,0,0,0,12986587,0,0,221630720,244562272,116646752,0,0,1201181.5,0,0,10519461,0,0,0,12986587,0,0,104481544,129528256,131366456,0,0,1201181.5,0,0,10519461,
sp|Q7T310|PIGM_DANRE,Q7T310,PIGM_DANRE,pigm,392,Danio rerio,2:Experimental evidence at transcript level,GPI mannosyltransferase 1,0.9999,0.999,2,5,5,5,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,31256732,34227736,16187576,0,0,0,0,0,0,0,0,0,0,0,0,31256732,23793940,16187576,0,0,0,0,0,0,
sp|Q7T312|CCD25_DANRE,Q7T312,CCD25_DANRE,ccdc25,207,Danio rerio,1:Experimental evidence at protein level,Coiled-coil domain-containing protein 25,1,0.9988,11,50,50,50,4,2,4,3,3,2,6,3,3,4,4,4,4,2,2,4,2,4,3,3,2,6,3,3,4,4,4,4,2,2,4,2,4,3,3,2,6,3,3,4,4,4,4,2,2,26177080,26242518,12319946,51225388,37120672,21015070,125896056,137440528,159554816,222450032,66761900,83819840,162495040,63685972,52586408,60746376,60760856,22523780,26590824,57238712,53288884,58397380,79334312,90926056,91532272,31411268,33766932,67795296,41722604,33634904,
sp|Q7T316|TM231_DANRE,Q7T316,TM231_DANRE,tmem231,309,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 231,0.9999,0.999,1,8,8,8,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,6825143.5,5469760.5,0,0,0,0,0,0,11540867,7709413,11793940,0,0,0,0,6825143.5,5469760.5,0,0,0,0,0,0,11540867,6900472.5,10008194,
sp|Q7T320|GORAB_DANRE,Q7T320,GORAB_DANRE,gorab,336,Danio rerio,2:Experimental evidence at transcript level,RAB6-interacting golgin,1,0.999,5,15,15,15,1,2,1,1,2,2,0,0,1,1,0,0,2,1,1,1,2,1,1,2,2,0,0,1,1,0,0,2,1,1,1,2,1,1,2,2,0,0,1,1,0,0,2,1,1,0,643631.56,640440.94,14057038,674266.7,1541429.9,0,0,10444324,12852935,0,0,0,0,595151.56,0,643631.56,640440.94,14057038,674266.7,1541429.9,0,0,0,0,0,0,0,0,595151.56,
sp|Q7T321|KCMF1_DANRE,Q7T321,KCMF1_DANRE,kcmf1,383,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase KCMF1,0.9999,0.9981,3,5,5,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4374283,1708395.9,2162218.2,0,0,0,5672582,0,0,0,0,0,0,0,0,2100903.2,1831520.2,2318049.5,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7T322|NAA35_DANRE,Q7T322,NAA35_DANRE,naa35,724,Danio rerio,2:Experimental evidence at transcript level,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",1,0.999,22,88,88,88,4,4,4,10,6,9,2,5,8,4,4,6,8,5,9,4,4,4,10,6,9,2,5,8,4,4,6,8,5,9,4,4,4,10,6,9,2,5,8,4,4,6,8,5,9,62446432,78374832,9881976,58375656,117165088,27385072,186552960,234990224,319157888,209143040,175608640,168092816,636659390,251263248,93729320,55176036,57465408,26717118,95224408,82003488,26253454,62990284,115047712,111848408,143347360,130709920,97915944,267657216,150231168,30503816,
sp|Q7T326|CISD2_DANRE,Q7T326,CISD2_DANRE,cisd2,135,Danio rerio,2:Experimental evidence at transcript level,CDGSH iron-sulfur domain-containing protein 2,1,0.999,5,36,36,36,5,3,2,4,4,3,1,1,0,1,0,1,2,5,4,5,3,2,4,4,3,1,1,0,1,0,1,2,5,4,5,3,2,4,4,3,1,1,0,1,0,1,2,5,4,8991347,5237037,79900.055,56670648,0,20999758,307136800,529025664,0,3160771.5,0,0,0,71596776,33779884,22077656,1029900.7,104005.9,35332732,0,13051972,367515552,633024640,0,4114376,0,0,0,28502276,28839816,
sp|Q7T330|SPOP_DANRE,Q7T330,SPOP_DANRE,spop,374,Danio rerio,2:Experimental evidence at transcript level,Speckle-type POZ protein,0.9975,0.9981,2,3,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5371649,3697110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5371649,3697110.5,0,0,0,0,0,0,0,
sp|Q7T338|FGOP2_DANRE,Q7T338,FGOP2_DANRE,fgfr1op2,215,Danio rerio,2:Experimental evidence at transcript level,FGFR1 oncogene partner 2 homolog,1,0.999,7,15,15,15,2,2,0,3,1,2,2,1,1,0,0,0,0,0,1,2,2,0,3,1,2,2,1,1,0,0,0,0,0,1,2,2,0,3,1,2,2,1,1,0,0,0,0,0,1,159093.83,131741.81,0,13180734,0,966281.56,3304878.5,1956834.5,8225726,0,0,0,0,0,10201600,0,0,0,0,0,966281.56,3304878.5,1956834.5,0,0,0,0,0,0,10201600,
sp|Q7T339|CHMP5_DANRE,Q7T339,CHMP5_DANRE,chmp5,220,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 5,1,0.999,3,32,32,32,3,3,3,1,1,2,3,3,4,2,3,2,1,0,1,3,3,3,1,1,2,3,3,4,2,3,2,1,0,1,3,3,3,1,1,2,3,3,4,2,3,2,1,0,1,0,25203312,27433812,27281842,13623197,14710728,12349758,18942728,69620168,10958466,31264524,32334944,58317180,27293106,22910252,0,25203312,27433812,33527562,16741999,18078502,8587287,9244401,9358781,3381239,22496492,24731390,71667920,33541404,28155168,
sp|Q7T347|UFSP2_DANRE,Q7T347,UFSP2_DANRE,ufsp2,401,Danio rerio,2:Experimental evidence at transcript level,Ufm1-specific protease 2,1,0.999,8,52,52,52,2,4,3,5,2,4,7,2,4,5,4,2,4,3,1,2,4,3,5,2,4,7,2,4,5,4,2,4,3,1,2,4,3,5,2,4,7,2,4,5,4,2,4,3,1,28553196,14648316,10956950,49679788,20720918,25296032,368862784,450730816,295359936,35180668,3868418,314666.3,37637876,11927233,10676005,8647927,2830749.5,2123392.2,36582672,9363396,7958058.5,197223824,277909376,272706080,44998352,6442196,0,54693456,7400637,14639254,
sp|Q7T352|TM263_DANRE,Q7T352,TM263_DANRE,tmem263,120,Danio rerio,2:Experimental evidence at transcript level,Transmembrane protein 263,1,0.999,3,11,11,11,1,0,0,0,0,0,0,0,1,1,2,5,0,0,1,1,0,0,0,0,0,0,0,1,1,2,5,0,0,1,1,0,0,0,0,0,0,0,1,1,2,5,0,0,1,0,0,0,0,0,0,0,0,2083658.6,4078105.5,0,33688252,0,0,593865.8,0,0,0,0,0,0,0,0,6225573.5,2016343.4,0,13284990,0,0,3326619.8,
sp|Q7T356|143BB_DANRE,Q7T356,143BB_DANRE,ywhabb,242,Danio rerio,2:Experimental evidence at transcript level,14-3-3 protein beta/alpha-B,1,0.999,17,107,75,344,7,7,5,7,4,2,9,8,10,8,8,7,7,7,11,7,7,5,4,4,2,7,6,8,5,5,4,3,3,5,16,17,12,19,15,13,22,19,22,37,46,41,25,18,22,116328728,99421632,123179904,163296624,62119424,33925956,438439648,394320544,481000608,1450444030,745866240,839661890,1674631420,318481056,413047680,295235904,220847040,193410848,59820772,50779524,17799648,122705040,184394192,186803488,306660704,180972160,153593168,646100220,156743120,153103472,
sp|Q7T364|TPL2B_DANRE,Q7T364,TPL2B_DANRE,tnfaip8l2b,186,Danio rerio,2:Experimental evidence at transcript level,"Tumor necrosis factor, alpha-induced protein 8-like protein 2 B",0.9857,0.9988,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9827986,0,4861150.5,0,0,0,0,0,0,0,0,0,0,0,0,9827986,0,4861150.5,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7T370|CDV3_DANRE,Q7T370,CDV3_DANRE,cdv3,236,Danio rerio,2:Experimental evidence at transcript level,Protein CDV3 homolog,1,0.999,12,71,71,71,9,10,9,3,5,5,7,7,9,1,1,1,1,1,2,9,10,9,3,5,5,7,7,9,1,1,1,1,1,2,9,10,9,3,5,5,7,7,9,1,1,1,1,1,2,74927800,75784312,62826108,44140024,29697416,23252524,330685184,650418430,826650820,170751008,29491332,12254579,26314456,1991743.9,12109576,19083390,45828872,47234316,19223446,16527695,15360924,347095104,430500064,422724096,161090000,27822728,11561221,24825598,2692692.2,3586013,
sp|Q7T381|BOKB_DANRE,Q7T381,BOKB_DANRE,bokb,211,Danio rerio,2:Experimental evidence at transcript level,Bcl-2-related ovarian killer protein homolog B,0.546,0.9694,1,7,7,7,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,130231.39,130380.42,0,0,2470951.5,712340.06,0,0,0,0,0,0,2483642.2,1528897.5,0,130231.39,130380.42,0,0,2470951.5,712340.06,0,0,0,0,0,0,2483642.2,1528897.5,0,
sp|Q7T385|VTC1A_DANRE,Q7T385,VTC1A_DANRE,atp6v1c1a,383,Danio rerio,2:Experimental evidence at transcript level,V-type proton ATPase subunit C 1-A,1,0.999,22,97,80,97,6,1,4,5,6,4,15,16,14,7,4,4,4,4,3,4,0,3,4,5,3,13,14,12,6,4,4,3,3,2,6,1,4,5,6,4,15,16,14,7,4,4,4,4,3,30619106,1094549.8,12406126,17256814,39771976,31810546,887748610,789795200,580709120,245200400,116374960,90123168,267381344,105665728,92791608,26092582,8738270,13074126,10474004,30586846,27262484,139476080,43631104,134532688,65344336,51783660,45558996,84172440,56892208,49804616,
sp|Q7T394|LIS1A_DANRE,Q7T394,LIS1A_DANRE,pafah1b1a,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog A,1,0.999,22,103,103,148,6,7,10,4,4,3,16,14,12,3,4,4,5,5,6,6,7,10,4,4,3,16,14,12,3,4,4,5,5,6,7,10,14,7,5,4,19,17,17,10,8,9,7,7,7,76792256,51793724,31112060,76425136,28590646,56921296,1256420480,1238238720,1221297790,68072296,59789712,51049116,49222160,72059848,65804180,49097432,98843056,56278384,65604436,27545686,36735956,63429352,62193764,49932636,26460128,52497328,34975848,17269482,42534572,43039452,
sp|Q7T3A4|RAB13_DANRE,Q7T3A4,RAB13_DANRE,rab13,200,Danio rerio,1:Experimental evidence at protein level,Ras-related protein Rab-13,1,0.9989,7,40,40,40,3,3,2,3,3,4,1,2,2,3,3,3,3,2,3,3,3,2,3,3,4,1,2,2,3,3,3,3,2,3,3,3,2,3,3,4,1,2,2,3,3,3,3,2,3,87843496,6969670,33068750,155874560,91460632,96085192,44761400,73964864,84862424,309819712,152583136,114295552,305759040,148568464,103105048,64802104,34439172,31864340,114069040,81006104,68144856,43131124,54118500,54966260,162095792,91436008,68701800,238874080,119434496,84560936,
sp|Q7T3B0|EIF3M_DANRE,Q7T3B0,EIF3M_DANRE,eif3m,375,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit M,1,0.999,22,171,171,171,2,5,3,18,5,0,19,24,17,27,11,13,12,6,9,2,5,3,18,5,0,19,24,17,27,11,13,12,6,9,2,5,3,18,5,0,19,24,17,27,11,13,12,6,9,16281086,10510840,14749417,131908088,21763974,12024395,1828438400,2140986620,1987046780,1179452670,394449664,319042176,539981760,210036976,134498992,26516032,15981780,8060251,159949840,6478641.5,29848126,986162880,969631550,1145035010,301164000,75380584,66207364,225012960,92676992,68207128,
sp|Q7T3C6|CPSF5_DANRE,Q7T3C6,CPSF5_DANRE,nudt21,228,Danio rerio,2:Experimental evidence at transcript level,Cleavage and polyadenylation specificity factor subunit 5,1,0.999,9,86,86,86,7,4,4,6,7,10,3,4,6,6,5,8,4,5,7,7,4,4,6,7,10,3,4,6,6,5,8,4,5,7,7,4,4,6,7,10,3,4,6,6,5,8,4,5,7,42514844,15674779,14447385,242289216,138821408,56936616,401038016,689187970,570392510,285987712,82479992,53184756,145434256,104405320,78977688,30941328,11552124,20892694,162728256,64902292,63049576,70814424,147186592,162684704,74459720,32706872,19027098,117270256,61129240,50375256,
sp|Q7T3C7|RT4I1_DANRE,Q7T3C7,RT4I1_DANRE,rtn4ip1,387,Danio rerio,2:Experimental evidence at transcript level,"Reticulon-4-interacting protein 1 homolog, mitochondrial",1,0.999,17,92,92,92,5,2,1,5,5,5,9,13,11,5,8,8,4,6,5,5,2,1,5,5,5,9,13,11,5,8,8,4,6,5,5,2,1,5,5,5,9,13,11,5,8,8,4,6,5,35873100,14611230,7458142,39591584,54219840,31597256,540777660,703614980,782046910,69171936,93329336,29490384,69473688,107683328,76791432,13104691,13510744,16290165,43281192,30049966,20934738,69484184,94232976,110923576,15895571,44720220,21465888,43521148,25533542,24701192,
sp|Q7T3D0|TP8L3_DANRE,Q7T3D0,TP8L3_DANRE,tnfaip8l3,202,Danio rerio,2:Experimental evidence at transcript level,Tumor necrosis factor alpha-induced protein 8-like protein 3,0.8233,0.9919,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635475.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q7T3D1|ERO1A_DANRE,Q7T3D1,ERO1A_DANRE,ero1a,489,Danio rerio,2:Experimental evidence at transcript level,ERO1-like protein alpha,1,0.999,12,64,64,64,3,0,0,3,0,5,3,2,5,13,4,12,6,2,6,3,0,0,3,0,5,3,2,5,13,4,12,6,2,6,3,0,0,3,0,5,3,2,5,13,4,12,6,2,6,1239897.1,0,0,30755406,0,30251466,43427452,4977068,163480272,421819552,46124620,95369712,162975248,17616802,60747552,2184248.2,0,0,37678292,0,29668814,37471884,5821462.5,42854120,61615112,15856209,25351844,53915196,14986491,33205612,
sp|Q7T3E4|DBR1_DANRE,Q7T3E4,DBR1_DANRE,dbr1,568,Danio rerio,1:Experimental evidence at protein level,Lariat debranching enzyme,1,0.999,11,46,46,46,7,5,8,4,3,6,0,0,0,1,3,4,0,2,3,7,5,8,4,3,6,0,0,0,1,3,4,0,2,3,7,5,8,4,3,6,0,0,0,1,3,4,0,2,3,22929850,9242476,20719268,39989916,1856283.8,1671653.5,0,0,0,0,34728144,34985952,0,3382011.5,19387588,18586040,4918096,8742081,14530173,50104764,45121228,0,0,0,0,5008432,10832649,0,3333893,6050475.5,
sp|Q7T3E5|KAT3_DANRE,Q7T3E5,KAT3_DANRE,kyat3,450,Danio rerio,2:Experimental evidence at transcript level,Kynurenine--oxoglutarate transaminase 3,1,0.999,9,49,49,49,1,0,1,7,4,3,3,1,1,1,6,4,4,7,6,1,0,1,7,4,3,3,1,1,1,6,4,4,7,6,1,0,1,7,4,3,3,1,1,1,6,4,4,7,6,0,0,5470112,90796864,40987492,13670202,16876942,19197228,34438816,12718472,53736272,59842844,79577520,133001112,65816036,0,0,0,31845916,17674534,5737599.5,0,19420140,34838708,15751655,15587056,18503456,28433582,39059924,23090736,
sp|Q7T3E8|MFR1L_DANRE,Q7T3E8,MFR1L_DANRE,mtfr1l,309,Danio rerio,1:Experimental evidence at protein level,Mitochondrial fission regulator 1-like,1,0.999,5,21,21,21,3,0,1,1,5,5,1,2,1,0,0,0,0,0,2,3,0,1,1,5,5,1,2,1,0,0,0,0,0,2,3,0,1,1,5,5,1,2,1,0,0,0,0,0,2,2330991,0,8358659.5,25258114,425619.88,35210280,74492472,105168672,78841688,0,0,0,0,0,0,9757694,0,0,14469802,1781675.1,4640501,74492472,105168672,78841688,0,0,0,0,0,0,
sp|Q7T3F7|CHRD1_DANRE,Q7T3F7,CHRD1_DANRE,chordc1,341,Danio rerio,2:Experimental evidence at transcript level,Cysteine and histidine-rich domain-containing protein 1,1,0.999,17,67,67,67,3,4,4,1,3,5,9,7,9,5,3,6,5,2,1,3,4,4,1,3,5,9,7,9,5,3,6,5,2,1,3,4,4,1,3,5,9,7,9,5,3,6,5,2,1,33057246,11159191,10919443,32798786,44280784,20500214,571030210,403105088,537686910,211671424,33758920,28741370,36933272,32390054,27426956,101131000,58508516,19594272,171966608,154152560,107484232,5979242.5,4333585.5,5970982,5167579.5,4004697.2,3560885.5,5220765,169823600,79195568,
sp|Q7T3H1|DCTN2_DANRE,Q7T3H1,DCTN2_DANRE,dctn2,405,Danio rerio,2:Experimental evidence at transcript level,Dynactin subunit 2,1,0.999,19,171,171,171,11,9,6,23,15,15,11,9,10,9,9,11,9,13,11,11,9,6,23,15,15,11,9,10,9,9,11,9,13,11,11,9,6,23,15,15,11,9,10,9,9,11,9,13,11,78586760,72048424,47832612,366065536,102320944,89037648,508824992,774338750,860177150,568447940,298614112,259258416,192063536,155486576,186282864,72160976,72422376,46393416,77412752,56712280,46887884,39057116,150750720,91361352,83795120,64533728,48075208,48435616,33041370,82713736,
